INDEX_NR,INCIDENT_DATE,TIME,AIRPORT_ID,AIRPORT,STATE,LATITUDE,LONGITUDE,PHASE_OF_FLIGHT,HEIGHT,SPEED,AC_MAKE,AC_MODEL,AC_CLASS,AC_MASS,ENG_TYPE,NUM_ENGS,SKY,PRECIPITATION,SPECIES,SPECIES_ID,SIZE,NUM_SEEN,NUM_STRUCK,DAMAGE_IND,DAM_LEVEL,EFFECT,STR_PARTS,DAM_PARTS,COST_REPAIRS,COST_OTHER,NR_INJURIES,NR_FATALITIES,REMARKS,data_origin,operational_use
SAMPLE-00486,2021-10-13,01:26,SAMPLE24,Sample Municipal Airport 24 (SYNTHETIC),,57.830089154744115,13.94080533405709,Climb,842.0,205.0,Bombardier,Model-476,Airplane,3,Turboprop,4,No Cloud,None,Common Ringed Plover,Charadrius hiaticula,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00487,2021-11-27,04:21,SAMPLE11,Sample Regional Airport 11 (SYNTHETIC),SS,33.196833589828124,-119.67157242195026,Take-off run,136.0,240.0,Bombardier,Model-796,Airplane,5,Turbofan,2,Overcast,None,Common Raven,Corvus corax,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00488,2019-06-23,16:40,SAMPLE09,Sample Regional Airport 09 (SYNTHETIC),SS,36.99052419663484,-82.51886808136561,Take-off run,2706.0,98.0,Airbus,Model-431,Airplane,3,Turboprop,2,No Cloud,Rain,Bald Eagle,Haliaeetus leucocephalus,Small,2-10,2-10,Y,M,Other,Engine,,16041.16,3195.58,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00489,2019-10-22,09:11,SAMPLE19,Sample Regional Airport 19 (SYNTHETIC),,47.27803636712724,12.405226001519209,Take-off run,1544.0,201.0,Embraer,Model-315,Airplane,5,Turbojet,2,Some Cloud,Fog,Herring Gull,Larus argentatus,Medium,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00490,2020-06-05,19:51,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.501556322288025,-99.37832470190293,Landing Roll,4.0,173.0,Cessna,Model-190,Airplane,1,Turboprop,2,Some Cloud,None,American Crow,Corvus brachyrhynchos,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00491,2024-10-19,16:44,SAMPLE17,Sample Regional Airport 17 (SYNTHETIC),,54.960411513196824,5.173109856759891,Approach,566.0,157.0,Cessna,Model-682,Airplane,5,Turboprop,2,Overcast,None,Great Blue Heron,Ardea herodias,Small,2-10,2-10,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00492,2024-09-11,20:25,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.61496463188439,-95.05098317893922,Take-off run,477.0,239.0,Embraer,Model-840,Airplane,2,Turbofan,2,No Cloud,None,Common Starling,Sturnus vulgaris,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00493,2020-04-10,14:02,SAMPLE09,Sample Regional Airport 09 (SYNTHETIC),SS,37.01246630106917,-82.51001514878061,Climb,46.0,237.0,Airbus,Model-688,Airplane,5,Turbojet,4,No Cloud,None,Mute Swan,Cygnus olor,Medium,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00494,2021-01-23,00:52,SAMPLE19,Sample Regional Airport 19 (SYNTHETIC),,47.30005285097501,12.393818828730854,Climb,101.0,173.0,Airbus,Model-311,Airplane,1,Turboprop,4,Some Cloud,None,Common Kestrel,Falco tinnunculus,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00495,2021-03-20,17:32,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.47094905063254,-99.35654536677917,Approach,594.0,183.0,Airbus,Model-141,Airplane,1,Turbofan,2,No Cloud,None,Common Raven,Corvus corax,Medium,2-10,2-10,Y,M,Precautionary Landing,Nose,Windshield,25242.88,7072.81,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00496,2020-05-08,14:24,SAMPLE21,Sample Regional Airport 21 (SYNTHETIC),,58.611721609555545,12.470104954125434,Descent,1468.0,203.0,Cessna,Model-362,Airplane,1,Turboprop,2,Overcast,Snow,Great Blue Heron,Ardea herodias,Large,2-10,2-10,Y,M,Precautionary Landing,Wing,Windshield,2017.0,5816.37,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00497,2023-02-11,18:27,SAMPLE25,Sample Regional Airport 25 (SYNTHETIC),,53.74029451900193,11.276348612522018,Climb,544.0,91.0,Airbus,Model-176,Airplane,1,Turboprop,2,Some Cloud,None,Common Raven,Corvus corax,Large,2-10,2-10,Y,M,Precautionary Landing,Nose,Engine,13057.6,430.88,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00498,2023-04-25,04:15,SAMPLE05,Sample Regional Airport 05 (SYNTHETIC),SS,42.11825895426804,-104.03109387226877,Landing Roll,934.0,126.0,Cessna,Model-758,Airplane,1,Turbofan,2,Some Cloud,None,Great Black-backed Gull,Larus marinus,Medium,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00499,2021-07-17,17:33,SAMPLE25,Sample Regional Airport 25 (SYNTHETIC),,53.76196537212971,11.232825770669882,Landing Roll,1085.0,122.0,Embraer,Model-174,Airplane,3,Turbojet,2,No Cloud,None,Mallard,Anas platyrhynchos,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00500,2020-08-28,02:27,SAMPLE25,Sample Regional Airport 25 (SYNTHETIC),,53.76617302709328,11.223684386714611,Descent,563.0,157.0,Boeing,Model-597,Airplane,3,Turbojet,2,Overcast,None,Great Cormorant,Phalacrocorax carbo,Medium,1,1,Y,M,None,Fuselage,,50122.91,4072.06,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
